field_1,X,haulid,sppocean,Freq,wtcpue,logwtcpue,latgrid,longrid,region,year,yearsurv,month,stratum,lat,lon,depth,bottemp,surftemp_orig,adjSST,surftemp,elev,tri,GRAVEL,SAND,MUD,habitat,GRAINSIZE,habitatFact,SST.actual,SST.seasonal.mean,SST.min,SST.max,SBT.actual,SBT.seasonal,SBT.min,SBT.max,survey,surveyfact,regionfact,rugosity,ocean,season
"2173","9594",199507-133-3110,centropristis striata_Atl,"5405",0.9,-0.105360515657826,40.425,-73.425,NEFSC_NEUS,"1995","1995","9","3110",40.433333,-73.433333,"25","20.9","21.1","19.4064396678062","21.1",-26.2777777777778,1,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,23.33431053,22.19692612,4.364592075,23.33431053,8.691810608,9.477980614,4.602251053,13.50014877,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.693147180559945,Atl,Fall
"2174","9596",199507-134-3100,centropristis striata_Atl,"5405",0.5,-0.693147180559945,40.525,-73.525,NEFSC_NEUS,"1995","1995","9","3100",40.533333,-73.533333,"17","20.7","20.7","19.4064396678062","20.7",-16.3333333333333,0.958333333333333,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.97553062,22.05630875,4.162530422,22.97553062,9.756603241,9.988130569,4.387964249,12.96457577,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.672093771362113,Atl,Fall
"2175","9598",199507-135-3090,centropristis striata_Atl,"5405",0.1,-2.30258509299405,40.575,-73.525,NEFSC_NEUS,"1995","1995","9","3090",40.566667,-73.516667,"12","20.4","20.4","19.4064396678062","20.4",-9.46428571428571,2.19196428571429,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.97553062,22.05630875,4.162530422,22.97553062,9.756603241,9.988130569,4.387964249,12.96457577,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.16063649083897,Atl,Fall
"2176","9612",199507-145-3070,centropristis striata_Atl,"5405",1.5,0.405465108108164,40.775,-72.675,NEFSC_NEUS,"1995","1995","9","3070",40.766667,-72.666667,"17","20.4","20.4","19.2601599477516","20.4",-11.1428571428571,3.18571428571429,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.95895386,21.66796684,3.953399181,22.95895386,8.263707161,8.54788208,4.396986961,14.22096539,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.43167736696771,Atl,Fall
"2177","9614",199507-146-3030,centropristis striata_Atl,"5405",0.1,-2.30258509299405,40.875,-72.375,NEFSC_NEUS,"1995","1995","9","3030",40.85,-72.366667,"14","20","20","19.2601599477516","20",-11.5625,4.625,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,23.03062439,21.71075821,3.132998228,23.03062439,7.540044785,8.098902702,4.624455452,13.1615448,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.72722094809048,Atl,Fall
"2178","9616",199507-147-3040,centropristis striata_Atl,"5405",0.3,-1.20397280432594,40.875,-72.275,NEFSC_NEUS,"1995","1995","9","3040",40.9,-72.283333,"14","19.9","19.7","19.2601599477516","19.7",-20.7777777777778,2.38194444444444,NA,NA,NA,subt_soft,2.21283835096284,soft,23.03062439,21.71075821,3.132998228,23.03062439,7.540044785,8.098902702,4.624455452,13.1615448,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.21845082350659,Atl,Fall
"2179","9630",199507-157-1050,centropristis striata_Atl,"5405",0.6,-0.510825623765991,41.075,-71.175,NEFSC_NEUS,"1995","1995","9","1050",41.066667,-71.2,"36","15","17.4","18.4222360840788","17.4",-34.6111111111111,0.65625,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.97738838,21.81579208,4.652754307,22.97738838,7.68103981,8.235684395,3.168498039,13.57086468,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.504556010752395,Atl,Fall
"2180","9632",199507-158-1060,centropristis striata_Atl,"5405",0,-inf,40.825,-71.425,NEFSC_NEUS,"1995","1995","9","1060",40.833333,-71.45,"58","10.3","18.9","19.603990704827","18.9",-58.1944444444444,0.729166666666667,"2.73500418663025","54.7698516845703","42.4917144775391",shelf_soft,4.20490837097168,soft,22.94393158,21.86721992,4.689225674,22.94393158,6.772227764,7.424404144,2.512236595,12.81571674,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.547639596888707,Atl,Fall
"2181","9636",199507-166-1090,centropristis striata_Atl,"5405",0,-inf,41.225,-70.425,NEFSC_NEUS,"1995","1995","9","1090",41.233333,-70.433333,"33","16.8",NA,"17.6591183719527","17.6591183719527",-31.1666666666667,0.871527777777778,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,20.02039146,19.22604179,4.444652081,20.61945724,12.50891495,12.65403366,4.46813488,15.27215767,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.626755090773051,Atl,Fall
"2182","9640",199507-168-3460,centropristis striata_Atl,"5405",0,-inf,40.875,-70.075,NEFSC_NEUS,"1995","1995","9","3460",40.85,-70.1,"26","17",NA,"19.5365803645345","19.5365803645345",-23.6666666666667,0.840277777777778,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,19.14892578,18.43328667,4.491157532,19.14892578,14.89109993,14.92896366,4.489300728,14.89109993,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.609916526410222,Atl,Fall
"2214","9774",199602-007-1710,centropristis striata_Atl,"5405",8.7,2.16332302566054,38.075,-73.975,NEFSC_NEUS,"1996","1996","3","1710",38.066667,-73.966667,"115","11.6","7.4","6.44540773185426","7.4",-114.277777777778,1.09722222222222,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,5.869147301,6.250850677,5.869147301,24.11624908,5.511904716,5.357422829,5.218439102,7.519242764,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.740613717798869,Atl,Spring
"2215","9778",199602-009-1700,centropristis striata_Atl,"5405",1.2,0.182321556793955,38.125,-74.175,NEFSC_NEUS,"1996","1996","3","1700",38.116667,-74.166667,"73","11.1","6.4","4.42030509700857","6.4",-64.5,2.01041666666667,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,4.128911972,4.226053238,4.128911972,22.63474655,4.410507202,4.539455891,4.410507202,14.83220482,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.1020784966446,Atl,Spring
"2216","9782",199602-011-1700,centropristis striata_Atl,"5405",0.7,-0.356674943938732,37.975,-74.175,NEFSC_NEUS,"1996","1996","3","1700",37.966667,-74.183333,"89","11.3","6.5","7.18777846662987","6.5",-85.2222222222222,3.04513888888889,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,4.38445282,4.724197388,4.38445282,23.35583878,7.235404491,7.202429771,7.235404491,12.22999954,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.39751588586386,Atl,Spring
"2217","9785",199602-013-1710,centropristis striata_Atl,"5405",1.5,0.405465108108164,37.775,-74.175,NEFSC_NEUS,"1996","1996","3","1710",37.783333,-74.183333,"126","11.2","8","7.18777846662987","8",-186.055555555556,25.1145833333333,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,5.100610733,5.337497234,5.100610733,24.15803337,8.932200432,7.971993923,6.302399158,11.68814182,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,3.26249390669046,Atl,Spring
"2218","9788",199602-014-1700,centropristis striata_Atl,"5405",0.5,-0.693147180559945,37.675,-74.425,NEFSC_NEUS,"1996","1996","3","1700",37.666667,-74.433333,"70","10.5","7.5","7.18777846662987","7.5",-67.5555555555556,1.77777777777778,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,5.364133358,5.103424549,5.364133358,23.89074898,9.112480164,9.435413361,9.112480164,12.85355186,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.02165124753198,Atl,Spring
"2219","9790",199602-015-1700,centropristis striata_Atl,"5405",0.4,-0.916290731874155,37.775,-74.525,NEFSC_NEUS,"1996","1996","3","1700",37.766667,-74.533333,"61","8.5","6.4","7.18777846662987","6.4",-57,0.520833333333333,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,2.902429104,3.263984442,2.902429104,21.64150047,3.016305208,3.329522848,3.016305208,19.52521133,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.4192584302405,Atl,Spring
"2220","9791",199602-017-1660,centropristis striata_Atl,"5405",0.7,-0.356674943938732,37.425,-74.675,NEFSC_NEUS,"1996","1996","3","1660",37.416667,-74.666667,"60","10.3","7.9","7.18777846662987","7.9",-56.6388888888889,1.22569444444444,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,4.94649601,4.724517345,4.94649601,23.02839279,5.202778339,5.067776203,5.202778339,15.09165001,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.800068976784724,Atl,Spring
"2221","9794",199602-020-1670,centropristis striata_Atl,"5405",0.7,-0.356674943938732,37.275,-74.525,NEFSC_NEUS,"1996","1996","3","1670",37.283333,-74.533333,"130","10.6","7.6","7.18777846662987","7.6",-146.055555555556,18.2951388888889,"2.73500418663025","54.7698516845703","42.4917144775391",shelf_soft,4.20490837097168,soft,5.920672417,5.506725311,5.920672417,23.16917419,10.83794308,10.92096233,9.838220596,13.33230591,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,2.95985319314398,Atl,Spring
"2222","9799",199602-025-1660,centropristis striata_Atl,"5405",2,0.693147180559945,36.875,-74.725,NEFSC_NEUS,"1996","1996","3","1660",36.883333,-74.716667,"85","9.8","8.4","10.0550108678071","8.4",-81.6388888888889,1.20833333333333,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,6.679191113,8.614397049,6.679191113,25.52241516,5.697607994,5.345598221,4.700246334,10.01942921,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.792238083204176,Atl,Spring
"2223","9802",199602-026-1660,centropristis striata_Atl,"5405",12.7,2.54160199346455,36.775,-74.775,NEFSC_NEUS,"1996","1996","3","1660",36.783333,-74.783333,"70","9.2","8.1","10.0550108678071","8.1",-67.9166666666667,2.43055555555556,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,5.527641296,4.991558552,5.527641296,23.34182739,5.604916573,5.002019882,5.604916573,20.81364632,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.23272221761192,Atl,Spring
"2224","9804",199602-027-1670,centropristis striata_Atl,"5405",3.9,1.3609765531356,36.775,-74.675,NEFSC_NEUS,"1996","1996","3","1670",36.75,-74.683333,"105","10.1","7.8","10.0550108678071","7.8",-133.638888888889,28.6909722222222,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,6.679191113,8.614397049,6.679191113,25.52241516,5.697607994,5.345598221,4.700246334,10.01942921,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,3.39084303402001,Atl,Spring
"2225","9806",199602-029-1630,centropristis striata_Atl,"5405",1.1,0.0953101798043249,36.325,-74.825,NEFSC_NEUS,"1996","1996","3","1630",36.333333,-74.816667,"84","10.8","13.9","10.0550108678071","13.9",-87.7222222222222,4.77083333333333,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,6.087841511,7.533086777,6.087841511,25.30444527,6.630232334,9.370332718,6.630232334,20.8725872,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.75281649527945,Atl,Spring
"2226","9809",199602-031-1620,centropristis striata_Atl,"5405",0.3,-1.20397280432594,36.125,-74.875,NEFSC_NEUS,"1996","1996","3","1620",36.116667,-74.866667,"91","10.5","15.3","10.0550108678071","15.3",-82.5555555555556,2.22222222222222,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,5.774777412,9.308003426,5.774777412,25.30794716,7.530361176,10.79152775,7.530361176,16.6025238,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.17007125265025,Atl,Spring
"2227","9811",199602-032-1610,centropristis striata_Atl,"5405",0.1,-2.30258509299405,36.025,-74.975,NEFSC_NEUS,"1996","1996","3","1610",36.033333,-74.966667,"52","8.3","8.2","10.0550108678071","8.2",-46.5,3.09375,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,5.625016212,9.766194344,5.625016212,25.14393044,8.927006721,11.46868706,8.842852592,16.63625145,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.40946142040143,Atl,Spring
"2228","9813",199602-033-1610,centropristis striata_Atl,"5405",0,-inf,35.975,-75.025,NEFSC_NEUS,"1996","1996","3","1610",35.983333,-75.033333,"30","7.6","7.6","11.1420782264362","7.6",-36.3333333333333,2.53472222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,2.558376551,6.882441044,2.558376551,24.91502762,2.581282377,6.932905197,2.581282377,24.9083252,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.26263471697452,Atl,Spring
"2229","9819",199602-039-1630,centropristis striata_Atl,"5405",0,-inf,35.775,-74.875,NEFSC_NEUS,"1996","1996","3","1630",35.766667,-74.866667,"95","11.1","13.6","12.3636513448219","13.6",-118.5,24.2048611111111,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,5.577626705,9.724349976,5.577626705,25.07354164,9.833883286,11.74476051,8.667428017,17.30952454,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,3.22703687714889,Atl,Spring
"2230","9833",199602-081-3330,centropristis striata_Atl,"5405",0,-inf,37.475,-75.625,NEFSC_NEUS,"1996","1996","3","3330",37.45,-75.616667,"11","5.5","5.8","5.20148345155306","5.8",-6.02777777777778,1.16666666666667,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,1.72925055,2.462822676,1.72925055,27.91764069,2.287923336,2.723261595,2.287923336,21.62944794,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.773189888233482,Atl,Spring
"2231","9842",199602-163-1010,centropristis striata_Atl,"5405",0,-inf,40.125,-73.075,NEFSC_NEUS,"1996","1996","4","1010",40.1,-73.083333,"47","3.9","4.4","5.12201630066943","4.4",-44.1111111111111,0.420138888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,2.245021343,3.41288209,2.245021343,24.02768707,3.53129673,3.811357021,3.53129673,14.5191803,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.350754675906856,Atl,Spring
"2232","9849",199602-174-1020,centropristis striata_Atl,"5405",0,-inf,39.525,-72.975,NEFSC_NEUS,"1996","1996","4","1020",39.533333,-72.983333,"64","5","5","6.74315869451184","5",-58.9444444444444,2.21875,"4.84111213684082","82.4936065673828","12.6609268188477",shelf_soft,2.21283841133118,soft,3.707207203,4.10390377,3.707207203,22.53734207,3.55223918,3.811082363,3.55223918,13.99777985,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,1.16899308542991,Atl,Spring
"2233","9850",199602-175-1030,centropristis striata_Atl,"5405",0.7,-0.356674943938732,39.425,-72.475,NEFSC_NEUS,"1996","1996","4","1030",39.433333,-72.5,"121","10.6","6.3","6.74315869451184","6.3",-124.972222222222,1.62152777777778,"2.73500418663025","54.7698516845703","42.4917144775391",shelf_soft,4.20490837097168,soft,4.321937084,4.776395798,3.795013428,23.12473869,7.716226578,7.755114079,7.716226578,13.70456314,NEFSC_NEUSSpring,NEFSC_NEUSSpring,NEFSC_NEUS,0.963757269113079,Atl,Spring
"2234","9879",199604-039-3430,centropristis striata_Atl,"5405",0,-inf,35.775,-75.475,NEFSC_NEUS,"1996","1996","9","3430",35.8,-75.483333,"22","21.6","24.3","24.0278913116486","24.3",-15.5555555555556,3.28819444444444,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,23.84109306,23.52682304,4.266530037,25.29361916,23.03457642,21.33019829,4.266642094,25.22497559,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.45586576892613,Atl,Fall
"2235","9887",199604-046-3380,centropristis striata_Atl,"5405",0.1,-2.30258509299405,36.725,-75.725,NEFSC_NEUS,"1996","1996","9","3380",36.7,-75.75,"18","24.8","24.7","22.884287933318","24.7",-17.8611111111111,1.40972222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,24.81063271,24.35392189,4.041904449,26.89113998,10.83182049,11.71137142,3.435752153,25.1116581,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.879511480370859,Atl,Fall
"2236","9901",199604-053-1650,centropristis striata_Atl,"5405",0.4,-0.916290731874155,37.125,-75.325,NEFSC_NEUS,"1996","1996","9","1650",37.133333,-75.333333,"28","17.4","24.4","21.6073479426638","24.4",-26.9166666666667,1.04861111111111,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,21.4294014,21.81378937,2.001341581,23.95797157,17.62488937,17.90504074,2.397234201,21.64894867,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.717162056763819,Atl,Fall
"2237","9902",199604-054-1650,centropristis striata_Atl,"5405",1,0,37.025,-75.275,NEFSC_NEUS,"1996","1996","9","1650",37.033333,-75.3,"32","15.6","23.8","21.6073479426638","23.8",-30.9722222222222,0.649305555555555,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,20.71645164,21.38107491,2.036214113,23.63201714,19.40590668,19.24757195,2.264731884,22.29122543,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.500354323898695,Atl,Fall
"2238","9903",199604-055-1650,centropristis striata_Atl,"5405",2.8,1.02961941718116,37.125,-75.125,NEFSC_NEUS,"1996","1996","9","1650",37.15,-75.116667,"37","12.6","23.5","21.6073479426638","23.5",-34.2777777777778,0.826388888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,19.39647865,19.83596992,2.341001272,21.88759995,18.83683968,18.40642929,2.462756395,21.58559036,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.602340732601764,Atl,Fall
"2239","9904",199604-056-1650,centropristis striata_Atl,"5405",0.6,-0.510825623765991,37.375,-75.175,NEFSC_NEUS,"1996","1996","9","1650",37.35,-75.2,"28","17.7","24","21.6073479426638","24",-28,0.951388888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,20.291996,21.02579308,2.165459871,22.52647781,16.2514267,17.18752289,2.59550786,21.67188835,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.668541369757745,Atl,Fall
"2240","9907",199604-057-1650,centropristis striata_Atl,"5405",0.1,-2.30258509299405,37.425,-75.275,NEFSC_NEUS,"1996","1996","9","1650",37.433333,-75.283333,"30","17.7","24.2","21.6073479426638","24.2",-29.7222222222222,0.916666666666667,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,23.179739,23.25269508,2.081794739,24.11189651,12.57799435,14.43937302,2.356803894,20.90747833,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.650587566141149,Atl,Fall
"2241","9910",199604-058-3350,centropristis striata_Atl,"5405",0.1,-2.30258509299405,37.425,-75.425,NEFSC_NEUS,"1996","1996","9","3350",37.433333,-75.416667,"22","20.8","24","21.6073479426638","24",-22.4166666666667,1.10763888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,23.179739,23.25269508,2.081794739,24.11189651,12.57799435,14.43937302,2.356803894,20.90747833,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.745568310923552,Atl,Fall
"2242","9915",199604-060-3320,centropristis striata_Atl,"5405",0.1,-2.30258509299405,37.725,-75.275,NEFSC_NEUS,"1996","1996","9","3320",37.7,-75.3,"18","22.8","23.2","21.6073479426638","23.2",-19.9166666666667,1.12847222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,24.66631126,23.82901001,2.097135305,24.66631126,4.774176598,5.284233093,2.531994343,17.52312469,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.755404455800265,Atl,Fall
"2243","9921",199604-064-3320,centropristis striata_Atl,"5405",0.1,-2.30258509299405,37.925,-75.075,NEFSC_NEUS,"1996","1996","9","3320",37.933333,-75.1,"20","22.8","23.2","21.6073479426638","23.2",-19.9166666666667,1.64236111111111,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,24.19779968,23.40843391,2.661292076,24.19779968,4.646239281,7.308301449,3.098907948,18.99995422,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.97167287772574,Atl,Fall
"2244","9925",199604-066-3280,centropristis striata_Atl,"5405",0.1,-2.30258509299405,38.125,-75.125,NEFSC_NEUS,"1996","1996","9","3280",38.15,-75.133333,"16","23.4","23.6","20.4761602759053","23.6",-13.3888888888889,1.27430555555556,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,24.59853745,23.68058014,2.890410423,24.59853745,3.305814028,5.142110348,3.305814028,19.15259552,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.821674755499306,Atl,Fall
"2245","9931",199604-070-3260,centropristis striata_Atl,"5405",0.8,-0.22314355131421,38.575,-74.875,NEFSC_NEUS,"1996","1996","9","3260",38.566667,-74.9,"22","22.5","22.8","20.3793138709203","22.8",-21.7777777777778,0.888888888888889,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,24.82772636,24.11682129,2.712460041,24.82772636,2.864383221,4.142930031,2.864383221,20.18060493,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.635988766719997,Atl,Fall
"2246","9943",199604-081-3220,centropristis striata_Atl,"5405",3.5,1.25276296849537,38.925,-74.725,NEFSC_NEUS,"1996","1996","9","3220",38.933333,-74.716667,"13","23","23.1","20.3793138709203","23.1",-13.1388888888889,0.972222222222222,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,24.41080093,23.64801407,3.01086545,24.69794846,4.250230789,4.844936371,3.334788084,18.78239822,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.679160938585205,Atl,Fall
"2247","9960",199604-103-3170,centropristis striata_Atl,"5405",0.9,-0.105360515657826,40.125,-73.925,NEFSC_NEUS,"1996","1996","9","3170",40.15,-73.95,"20","20.5","20.4","18.6954237901857","20.4",-18.7777777777778,1.12152777777778,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.28216934,21.36209488,2.655491829,23.7932682,7.485267639,7.712667942,3.379807949,15.39775276,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.752136479035649,Atl,Fall
"2248","9966",199604-114-3450,centropristis striata_Atl,"5405",0.2,-1.6094379124341,41.375,-71.125,NEFSC_NEUS,"1996","1996","9","3450",41.383333,-71.116667,"26","17.1","17.3","17.0810413693532","17.3",-24.0555555555556,1.62152777777778,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,21.80540657,20.54737473,1.946060419,22.78040695,12.85537529,12.22858334,1.967233658,13.05465794,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.963757269113079,Atl,Fall
"2249","9969",199604-115-1050,centropristis striata_Atl,"5405",0.1,-2.30258509299405,41.275,-71.275,NEFSC_NEUS,"1996","1996","9","1050",41.25,-71.266667,"38","13.9","16.3","17.0810413693532","16.3",-35.0277777777778,1.27777777777778,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.26952362,21.02691841,1.906506538,23.04043198,11.05035114,10.70454979,2.658352375,12.73212624,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.823200308808143,Atl,Fall
"2250","9971",199604-116-3460,centropristis striata_Atl,"5405",0,-inf,41.225,-70.875,NEFSC_NEUS,"1996","1996","9","3460",41.2,-70.9,"29","15.8","16.5","15.9280289632012","16.5",-23.4722222222222,4.55208333333333,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,20.90117455,19.75190544,3.253031492,22.54639626,12.69807816,11.9352417,3.213163137,13.65575409,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.71417323269801,Atl,Fall
"2251","9973",199604-118-3460,centropristis striata_Atl,"5405",0,-inf,41.325,-70.875,NEFSC_NEUS,"1996","1996","9","3460",41.316667,-70.883333,"32",NA,NA,"15.9280289632012","15.9280289632012",-26.6388888888889,2.86458333333333,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,20.90117455,19.75190544,3.253031492,22.54639626,12.69807816,11.9352417,3.213163137,13.65575409,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.3518538711396,Atl,Fall
"2252","9975",199604-119-1090,centropristis striata_Atl,"5405",0,-inf,41.175,-70.775,NEFSC_NEUS,"1996","1996","9","1090",41.183333,-70.783333,"32","14.2","15.4","15.9280289632012","15.4",-31.2777777777778,0.84375,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,20.90117455,19.75190544,3.253031492,22.54639626,12.69807816,11.9352417,3.213163137,13.65575409,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,0.611801541105993,Atl,Fall
"2253","9979",199604-126-3450,centropristis striata_Atl,"5405",0,-inf,41.125,-71.525,NEFSC_NEUS,"1996","1996","9","3450",41.133333,-71.516667,"28","15.8","16.7","17.0810413693532","16.7",-24.4444444444444,2.1875,"4.84111213684082","82.4936065673828","12.6609268188477",rocky_reef,2.21283841133118,hard,22.41001511,21.23947716,1.657505035,23.1467247,10.71281719,10.54706764,2.989071369,13.70667362,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.15923691048454,Atl,Fall
"2254","9988",199604-129-3040,centropristis striata_Atl,"5405",0,-inf,40.975,-72.025,NEFSC_NEUS,"1996","1996","9","3040",40.983333,-72.05,"14","17.6","17.6","18.2466937618558","17.6",-16.6470588235294,2.88970588235294,"4.84111213684082","82.4936065673828","12.6609268188477",subt_soft,2.21283841133118,soft,22.76958656,21.73273849,1.957703352,23.29769135,8.667375565,8.808917999,3.154904842,14.15043354,NEFSC_NEUSFall,NEFSC_NEUSFall,NEFSC_NEUS,1.35833354612225,Atl,Fall
